Cargo,Salario,Experiencia_previa,Nivel_experiencia,Ubicacion_empresa,Cargos_generalizados
AI Engineer,212000,,EX,US,Engineer
AI Engineer,93300,,EX,US,Engineer
Data Engineer,166000,,EX,US,Engineer
Data Engineer,73100,,EX,US,Engineer
Data Engineer,167100,,EX,US,Engineer
Data Engineer,111400,,EX,US,Engineer
Data Engineer,133000,,EX,US,Engineer
Data Engineer,58400,,EX,US,Engineer
Data Scientist,166000,,EX,US,Scientist
Data Scientist,73100,,EX,US,Scientist
Data Analyst,170000,,EX,US,Analyst
Data Analyst,145000,,EX,US,Analyst
Data Scientist,212000,,EX,US,Scientist
Data Scientist,93300,,EX,US,Scientist
Data Architect,170000,,EX,US,Other
Data Architect,135000,,EX,US,Other
Data Engineer,145000,,EX,US,Engineer
Data Engineer,115000,,EX,US,Engineer
Data Engineer,139810,,EX,US,Engineer
Data Engineer,95325,,EX,US,Engineer
Research Scientist,278700,,EX,US,Scientist
Research Scientist,159300,,EX,US,Scientist
Machine Learning Engineer,226700,,EX,CA,Engineer
Machine Learning Engineer,151100,,EX,CA,Engineer
Data Engineer,247300,,EX,US,Engineer
Data Engineer,139700,,EX,US,Engineer
Data Scientist,188000,,EX,US,Scientist
Data Scientist,139000,,EX,US,Scientist
Data Scientist,750000,,EX,US,Scientist
Data Scientist,150000,,EX,US,Scientist
Data Engineer,160000,,EX,US,Engineer
Data Engineer,94000,,EX,US,Engineer
Data Manager,127000,,EX,US,Other
Data Manager,65000,,EX,US,Other
ML Engineer,276000,,EX,US,Engineer
ML Engineer,174000,,EX,US,Engineer
Applied Scientist,260000,,EX,US,Scientist
Applied Scientist,136000,,EX,US,Scientist
Analytics Engineer,250000,,EX,US,Engineer
Analytics Engineer,210000,,EX,US,Engineer
Data Scientist,188000,,EX,US,Scientist
Data Scientist,139000,,EX,US,Scientist
Machine Learning Engineer,238000,,EX,US,Engineer
Machine Learning Engineer,176000,,EX,US,Engineer
Machine Learning Engineer,204500,,EX,US,Engineer
Machine Learning Engineer,142200,,EX,US,Engineer
Data Science Director,212000,,EX,US,Other
Data Science Director,190000,,EX,US,Other
Research Engineer,261500,,EX,US,Engineer
Research Engineer,134500,,EX,US,Engineer
Data Architect,239000,,EX,US,Other
Data Architect,122900,,EX,US,Other
Analytics Engineer,115000,,EX,US,Engineer
Analytics Engineer,95000,,EX,US,Engineer
Data Scientist,158500,,EX,CA,Scientist
Data Scientist,115000,,EX,CA,Scientist
ML Engineer,331640,,EX,US,Engineer
ML Engineer,267720,,EX,US,Engineer
Data Engineer,180000,,EX,US,Engineer
Data Engineer,90000,,EX,US,Engineer
Data Analyst,83000,,EX,US,Analyst
Data Analyst,66000,,EX,US,Analyst
Data Scientist,224250,,EX,US,Scientist
Data Scientist,121550,,EX,US,Scientist
Data Scientist,166000,,EX,US,Scientist
Data Scientist,73100,,EX,US,Scientist
Research Engineer,141298,,EX,US,Engineer
Research Engineer,115607,,EX,US,Engineer
Data Engineer,109000,,EX,US,Engineer
Data Engineer,100000,,EX,US,Engineer
Data Scientist,205400,,EX,US,Scientist
Data Scientist,92900,,EX,US,Scientist
ML Engineer,220000,,EX,US,Engineer
ML Engineer,130000,,EX,US,Engineer
Data Scientist,160000,,EX,US,Scientist
Data Scientist,110000,,EX,US,Scientist
Data Engineer,230000,,EX,US,Engineer
Data Engineer,100000,,EX,US,Engineer
Business Intelligence Engineer,186030,,EX,US,Engineer
Business Intelligence Engineer,110200,,EX,US,Engineer
Research Engineer,130000,,EX,US,Engineer
Research Engineer,100000,,EX,US,Engineer
Data Scientist,242000,,EX,US,Scientist
Data Scientist,106200,,EX,US,Scientist
Data Scientist,220000,,EX,US,Scientist
Data Scientist,120000,,EX,US,Scientist
Data Scientist,258000,,EX,US,Scientist
Data Scientist,171000,,EX,US,Scientist
Research Analyst,91200,,EX,US,Analyst
Research Analyst,58200,,EX,US,Analyst
Data Scientist,192000,,EX,US,Scientist
Data Scientist,178000,,EX,US,Scientist
Data Engineer,210000,,EX,US,Engineer
Data Engineer,130000,,EX,US,Engineer
Research Engineer,160000,,EX,US,Engineer
Research Engineer,150000,,EX,US,Engineer
Applied Scientist,260000,,EX,US,Scientist
Applied Scientist,136000,,EX,US,Scientist
Data Architect,206000,,EX,US,Other
Data Architect,134000,,EX,US,Other
Data Scientist,180000,,EX,US,Scientist
Data Scientist,135000,,EX,US,Scientist
Data Scientist,200000,,EX,US,Scientist
Data Scientist,120000,,EX,US,Scientist
Machine Learning Engineer,212000,,EX,US,Engineer
Machine Learning Engineer,93300,,EX,US,Engineer
Data Engineer,106700,,EX,US,Engineer
Data Engineer,57700,,EX,US,Engineer
Machine Learning Engineer,266400,,EX,US,Engineer
Machine Learning Engineer,173300,,EX,US,Engineer
Data Analyst,125000,,EX,US,Analyst
Data Analyst,100000,,EX,US,Analyst
Business Intelligence Engineer,165600,,EX,US,Engineer
Business Intelligence Engineer,65800,,EX,US,Engineer
Data Scientist,210400,,EX,US,Scientist
Data Scientist,170500,,EX,US,Scientist
Data Scientist,212000,,EX,US,Scientist
Data Scientist,93300,,EX,US,Scientist
Data Engineer,170000,,EX,US,Engineer
Data Engineer,160000,,EX,US,Engineer
Data Scientist,185400,,EX,US,Scientist
Data Scientist,81536,,EX,US,Scientist
Data Analyst,193000,,EX,US,Analyst
Data Analyst,158000,,EX,US,Analyst
Data Engineer,170000,,EX,US,Engineer
Data Engineer,100000,,EX,US,Engineer
Applied Scientist,222200,,EX,US,Scientist
Applied Scientist,136000,,EX,US,Scientist
Data Engineer,148000,,EX,US,Engineer
Data Engineer,99000,,EX,US,Engineer
Machine Learning Engineer,204500,,EX,US,Engineer
Machine Learning Engineer,142200,,EX,US,Engineer
Data Analyst,95000,,EX,US,Analyst
Data Analyst,75000,,EX,US,Analyst
Data Analyst,115000,,EX,US,Analyst
Data Analyst,105000,,EX,US,Analyst
Data Engineer,195800,,EX,US,Engineer
Data Engineer,161900,,EX,US,Engineer
Data Analyst,90000,,EX,US,Analyst
Data Analyst,80000,,EX,US,Analyst
Data Analyst,192500,,EX,US,Analyst
Data Analyst,140000,,EX,US,Analyst
Analytics Engineer,100000,,EX,US,Engineer
Analytics Engineer,75000,,EX,US,Engineer
Data Engineer,169000,,EX,US,Engineer
Data Engineer,91000,,EX,US,Engineer
Machine Learning Engineer,216600,,EX,CA,Engineer
Machine Learning Engineer,144400,,EX,CA,Engineer
Data Analyst,150000,,EX,US,Analyst
Data Analyst,120000,,EX,US,Analyst
Data Engineer,133000,,EX,US,Engineer
Data Engineer,58400,,EX,US,Engineer
Data Scientist,166000,,EX,US,Scientist
Data Scientist,73100,,EX,US,Scientist
Data Scientist,166000,,EX,US,Scientist
Data Scientist,73100,,EX,US,Scientist
ML Engineer,336300,,EX,US,Engineer
ML Engineer,179000,,EX,US,Engineer
Machine Learning Engineer,296400,,EX,US,Engineer
Machine Learning Engineer,159600,,EX,US,Engineer
Data Scientist,212000,,EX,US,Scientist
Data Scientist,93300,,EX,US,Scientist
Machine Learning Engineer,204500,,EX,US,Engineer
Machine Learning Engineer,142200,,EX,US,Engineer
Head of Data,258500,,EX,US,Other
Head of Data,226500,,EX,US,Other
Research Scientist,247250,,EX,US,Scientist
Research Scientist,118400,,EX,US,Scientist
BI Analyst,160000,,EX,US,Analyst
BI Analyst,140000,,EX,US,Analyst
Machine Learning Engineer,212000,,EX,US,Engineer
Machine Learning Engineer,93400,,EX,US,Engineer
Data Scientist,172256,,EX,GB,Scientist
Data Scientist,123040,,EX,GB,Scientist
Data Scientist,219000,,EX,US,Scientist
Data Scientist,132000,,EX,US,Scientist
Data Scientist,130500,,EX,US,Scientist
Data Scientist,116000,,EX,US,Scientist
Research Scientist,323300,,EX,US,Scientist
Research Scientist,184700,,EX,US,Scientist
Machine Learning Scientist,250000,,EX,US,Scientist
Machine Learning Scientist,200000,,EX,US,Scientist
Data Scientist,136000,,EX,US,Scientist
Data Scientist,91000,,EX,US,Scientist
Data Scientist,185900,,EX,US,Scientist
Data Scientist,129300,,EX,US,Scientist
Data Analyst,143000,,EX,CA,Analyst
Data Analyst,78000,,EX,CA,Analyst
Data Scientist,135000,,EX,US,Scientist
Data Scientist,110000,,EX,US,Scientist
Data Engineer,142000,,EX,CA,Engineer
Data Engineer,102200,,EX,CA,Engineer
Data Scientist,137500,,EX,US,Scientist
Data Scientist,81500,,EX,US,Scientist
BI Analyst,202000,,EX,US,Analyst
BI Analyst,147000,,EX,US,Analyst
Data Scientist,140000,,EX,US,Scientist
Data Scientist,125000,,EX,US,Scientist
Data Scientist,170625,,EX,US,Scientist
Data Scientist,127950,,EX,US,Scientist
Data Scientist,123040,,EX,GB,Scientist
Data Scientist,86128,,EX,GB,Scientist
Data Analyst,85256,,EX,US,Analyst
Data Analyst,71615,,EX,US,Analyst
Data Scientist,100000,,EX,US,Scientist
Research Analyst,100000,,EX,US,Analyst
Data Engineer,185000,,EX,US,Engineer
Data Engineer,125000,,EX,US,Engineer
Data Management Analyst,60000,,EX,US,Analyst
Data Management Analyst,52000,,EX,US,Analyst
Machine Learning Engineer,300000,,EX,US,Engineer
Machine Learning Engineer,260000,,EX,US,Engineer
Data Scientist,225000,,EX,US,Scientist
Data Scientist,170000,,EX,US,Scientist
Business Intelligence Analyst,100000,,EX,US,Analyst
Business Intelligence Analyst,80000,,EX,US,Analyst
Machine Learning Modeler,204500,,EX,US,Other
Machine Learning Modeler,142200,,EX,US,Other
Data Scientist,135000,,EX,US,Scientist
Data Scientist,100000,,EX,US,Scientist
Data Scientist,297300,,EX,US,Scientist
Data Scientist,198200,,EX,US,Scientist
Machine Learning Engineer,240000,,EX,US,Engineer
Machine Learning Engineer,190000,,EX,US,Engineer
Business Intelligence Engineer,185000,,EX,US,Engineer
Business Intelligence Engineer,79600,,EX,US,Engineer
Applied Scientist,222200,,EX,US,Scientist
Applied Scientist,136000,,EX,US,Scientist
Data Engineer,110000,,EX,US,Engineer
Data Engineer,95000,,EX,US,Engineer
Machine Learning Engineer,324000,,EX,US,Engineer
Machine Learning Engineer,159000,,EX,US,Engineer
Machine Learning Engineer,207700,,EX,CA,Engineer
Machine Learning Engineer,133700,,EX,CA,Engineer
Research Analyst,71000,,EX,US,Analyst
Research Analyst,57000,,EX,US,Analyst
Applied Scientist,222200,,EX,US,Scientist
Applied Scientist,136000,,EX,US,Scientist
Machine Learning Engineer,200000,,EX,US,Engineer
Machine Learning Engineer,150000,,EX,US,Engineer
Data Analyst,59000,,EX,US,Analyst
Data Analyst,50000,,EX,US,Analyst
Machine Learning Engineer,234000,,EX,US,Engineer
Machine Learning Engineer,208000,,EX,US,Engineer
Analytics Engineer,187000,,EX,US,Engineer
Analytics Engineer,128000,,EX,US,Engineer
BI Analyst,202000,,EX,US,Analyst
BI Analyst,147000,,EX,US,Analyst
AI Engineer,50000,,EX,CA,Engineer
Data Scientist,64781,,EX,ES,Scientist
Data Scientist,57223,,EX,NL,Scientist
Data Science Consultant,21000,,EX,LU,Other
Data Analyst,135000,,EX,US,Analyst
Data Analyst,120000,,EX,US,Analyst
Data Architect,150000,,EX,US,Other
Data Architect,140000,,EX,US,Other
Research Scientist,190000,,EX,US,Scientist
Research Scientist,165000,,EX,US,Scientist
Data Scientist,280000,,EX,US,Scientist
Data Scientist,190000,,EX,US,Scientist
Data Science Director,212000,,EX,US,Other
Data Science Director,190000,,EX,US,Other
Business Intelligence Engineer,43064,,EX,GB,Engineer
Business Intelligence Engineer,43064,,EX,GB,Engineer
Machine Learning Engineer,245700,,EX,US,Engineer
Machine Learning Engineer,132300,,EX,US,Engineer
Data Specialist,90000,,EX,US,Other
Data Specialist,80000,,EX,US,Other
Machine Learning Engineer,212000,,EX,US,Engineer
Machine Learning Engineer,93300,,EX,US,Engineer
Data Scientist,212000,,EX,US,Scientist
Data Scientist,93300,,EX,US,Scientist
ML Engineer,276000,,EX,US,Engineer
ML Engineer,174000,,EX,US,Engineer
Data Engineer,133000,,EX,US,Engineer
Data Engineer,58300,,EX,US,Engineer
Data Analyst,145640,,EX,US,Analyst
Data Analyst,84400,,EX,US,Analyst
Data Engineer,300000,,EX,US,Engineer
Data Engineer,195000,,EX,US,Engineer
Data Architect,190000,,EX,CA,Other
Data Architect,107500,,EX,CA,Other
Data Analyst,105000,,EX,US,Analyst
Data Analyst,75000,,EX,US,Analyst
Data Analyst,140000,,EX,US,Analyst
Data Analyst,98000,,EX,US,Analyst
Machine Learning Engineer,204500,,EX,US,Engineer
Machine Learning Engineer,142200,,EX,US,Engineer
Data Scientist,236160,,EX,US,Scientist
Data Scientist,159408,,EX,US,Scientist
Data Analyst,115000,,EX,US,Analyst
Data Analyst,85000,,EX,US,Analyst
Data Product Manager,145000,,EX,US,Other
Data Product Manager,120000,,EX,US,Other
Data Analyst,120350,,EX,US,Analyst
Data Analyst,74400,,EX,US,Analyst
Data Analyst,158494,,EX,US,Analyst
Data Analyst,88052,,EX,US,Analyst
Analytics Engineer,181500,,EX,US,Engineer
Analytics Engineer,127000,,EX,US,Engineer
Machine Learning Engineer,300000,,EX,US,Engineer
Machine Learning Engineer,260000,,EX,US,Engineer
Data Scientist,258000,,EX,US,Scientist
Data Scientist,171000,,EX,US,Scientist
BI Data Analyst,25000,,EX,NL,Analyst
Data Scientist,200000,,EX,US,Scientist
Data Scientist,150000,,EX,US,Scientist
Machine Learning Engineer,225300,,EX,US,Engineer
Machine Learning Engineer,197400,,EX,US,Engineer
Data Engineer,205500,,EX,US,Engineer
Data Engineer,128500,,EX,US,Engineer
Data Architect,191600,,EX,US,Other
Data Architect,125600,,EX,US,Other
Machine Learning Engineer,245700,,EX,US,Engineer
Machine Learning Engineer,132300,,EX,US,Engineer
Data Scientist,130410,,EX,US,Scientist
Data Scientist,92000,,EX,US,Scientist
Data Scientist,183900,,EX,US,Scientist
Data Scientist,108800,,EX,US,Scientist
Machine Learning Engineer,275000,,EX,US,Engineer
Machine Learning Engineer,121200,,EX,US,Engineer
Data Scientist,166000,,EX,US,Scientist
Data Scientist,73100,,EX,US,Scientist
Data Scientist,231250,,EX,US,Scientist
Data Scientist,111000,,EX,US,Scientist
Data Engineer,300000,,EX,US,Engineer
Data Engineer,130000,,EX,US,Engineer
Data Engineer,210500,,EX,US,Engineer
Data Engineer,105300,,EX,US,Engineer
Data Engineer,158400,,EX,US,Engineer
Data Engineer,85800,,EX,US,Engineer
Machine Learning Engineer,305600,,EX,US,Engineer
Machine Learning Engineer,146600,,EX,US,Engineer
Data Analyst,180400,,EX,US,Analyst
Data Analyst,138800,,EX,US,Analyst
Data Scientist,258700,,EX,US,Scientist
Data Scientist,172500,,EX,US,Scientist
Data Scientist,156100,,EX,CA,Scientist
Data Scientist,100400,,EX,CA,Scientist
Data Analyst,134200,,EX,US,Analyst
Data Analyst,103200,,EX,US,Analyst
Data Analyst,105000,,EX,US,Analyst
Data Analyst,85000,,EX,US,Analyst
Data Scientist,220000,,EX,US,Scientist
Data Scientist,160000,,EX,US,Scientist
Data Analyst,110000,,EX,US,Analyst
Data Analyst,95000,,EX,US,Analyst
Data Analyst,95400,,EX,US,Analyst
Data Analyst,57800,,EX,US,Analyst
Data Scientist,110000,,EX,US,Scientist
Data Scientist,86000,,EX,US,Scientist
Data Analyst,125000,,EX,US,Analyst
Data Analyst,87500,,EX,US,Analyst
Business Intelligence Engineer,185000,,EX,US,Engineer
Business Intelligence Engineer,79600,,EX,US,Engineer
Machine Learning Engineer,275000,,EX,US,Engineer
Machine Learning Engineer,170000,,EX,US,Engineer
Data Engineer,133200,,EX,US,Engineer
Data Engineer,84000,,EX,US,Engineer
Data Analyst,171000,,EX,US,Analyst
Data Analyst,93000,,EX,US,Analyst
Analytics Engineer,216450,,EX,US,Engineer
Analytics Engineer,123750,,EX,US,Engineer
Research Scientist,212800,,EX,US,Scientist
Research Scientist,124100,,EX,US,Scientist
Data Scientist,205000,,EX,US,Scientist
Data Scientist,166000,,EX,US,Scientist
Data Scientist,231650,,EX,US,Scientist
Data Scientist,189100,,EX,US,Scientist
Data Engineer,160000,,EX,CA,Engineer
Data Engineer,120000,,EX,CA,Engineer
Data Scientist,156100,,EX,CA,Scientist
Data Scientist,100400,,EX,CA,Scientist
Data Engineer,266875,,EX,US,Engineer
Data Engineer,128250,,EX,US,Engineer
Data Engineer,158600,,EX,US,Engineer
Data Engineer,115300,,EX,US,Engineer
Data Engineer,225300,,EX,US,Engineer
Data Engineer,197400,,EX,US,Engineer
Data Analyst,109900,,EX,US,Analyst
Data Analyst,61200,,EX,US,Analyst
Data Integration Engineer,161000,,EX,US,Engineer
Data Integration Engineer,75000,,EX,US,Engineer
Data Analyst,166000,,EX,US,Analyst
Data Analyst,73100,,EX,US,Analyst
Data Scientist,138510,,EX,US,Scientist
Data Scientist,95490,,EX,US,Scientist
Data Analyst,150000,,EX,US,Analyst
Data Analyst,110000,,EX,US,Analyst
Data Scientist,232200,,EX,US,Scientist
Data Scientist,133300,,EX,US,Scientist
Machine Learning Engineer,121788,,EX,LT,Engineer
Machine Learning Engineer,79032,,EX,LT,Engineer
Analytics Engineer,178250,,EX,US,Engineer
Analytics Engineer,110500,,EX,US,Engineer
AI Engineer,190000,,EX,US,Engineer
AI Engineer,160000,,EX,US,Engineer
Applied Scientist,216000,,EX,US,Scientist
Applied Scientist,184000,,EX,US,Scientist
Data Scientist,166000,,EX,CA,Scientist
Data Scientist,104000,,EX,CA,Scientist
Business Intelligence Engineer,185000,,EX,US,Engineer
Business Intelligence Engineer,79600,,EX,US,Engineer
Machine Learning Engineer,230000,,EX,US,Engineer
Machine Learning Engineer,196000,,EX,US,Engineer
Data Engineer,184000,,EX,US,Engineer
Data Engineer,123000,,EX,US,Engineer
Business Intelligence Engineer,165600,,EX,US,Engineer
Business Intelligence Engineer,65800,,EX,US,Engineer
Data Engineer,186000,,EX,US,Engineer
Data Engineer,81800,,EX,US,Engineer
Data Analyst,135000,,EX,US,Analyst
Data Analyst,82500,,EX,US,Analyst
Data Engineer,247250,,EX,US,Engineer
Data Engineer,160000,,EX,US,Engineer
Machine Learning Scientist,169000,,EX,US,Scientist
Machine Learning Scientist,105500,,EX,US,Scientist
Data Scientist,195800,,EX,US,Scientist
Data Scientist,161900,,EX,US,Scientist
Business Intelligence Engineer,108500,,EX,US,Engineer
Business Intelligence Engineer,78800,,EX,US,Engineer
Research Scientist,225000,,EX,US,Scientist
Research Scientist,166000,,EX,US,Scientist
BI Developer,167500,,EX,US,Other
BI Developer,106500,,EX,US,Other
Business Intelligence Manager,160000,,EX,US,Business Intelligence
Business Intelligence Manager,110000,,EX,US,Business Intelligence
Data Analyst,120000,,EX,CA,Analyst
Data Analyst,105000,,EX,CA,Analyst
Data Analyst,110000,,EX,US,Analyst
Data Analyst,87500,,EX,US,Analyst
Data Scientist,60000,,EX,US,Scientist
Data Scientist,55000,,EX,US,Scientist
Data Engineer,145000,,EX,US,Engineer
Data Engineer,115000,,EX,US,Engineer
Research Scientist,225000,,EX,US,Scientist
Research Scientist,166000,,EX,US,Scientist
Data Engineer,135000,,EX,US,Engineer
Data Engineer,100000,,EX,US,Engineer
Machine Learning Engineer,105000,,EX,PT,Engineer
Machine Learning Engineer,95000,,EX,PT,Engineer
Analytics Engineer,289800,,EX,US,Engineer
Analytics Engineer,214200,,EX,US,Engineer
Data Engineer,167500,,EX,US,Engineer
Data Engineer,106500,,EX,US,Engineer
Data Scientist,220000,,EX,US,Scientist
Data Scientist,146000,,EX,US,Scientist
Data Engineer,128000,,EX,US,Engineer
Data Engineer,81500,,EX,US,Engineer
Data Architect,206000,,EX,US,Other
Data Architect,134000,,EX,US,Other
Research Scientist,370000,,EX,US,Scientist
Research Scientist,200000,,EX,US,Scientist
Analytics Engineer,175000,,EX,US,Engineer
Analytics Engineer,160000,,EX,US,Engineer
Data Integration Specialist,240000,,EX,US,Other
Data Integration Specialist,100000,,EX,US,Other
Data Scientist,180000,,EX,US,Scientist
Data Scientist,160000,,EX,US,Scientist
Business Intelligence Engineer,143000,,EX,CA,Engineer
Business Intelligence Engineer,127000,,EX,CA,Engineer
Applied Scientist,249300,,EX,US,Scientist
Applied Scientist,149300,,EX,US,Scientist
Applied Scientist,222200,,EX,US,Scientist
Applied Scientist,136000,,EX,US,Scientist
Data Engineer,190000,,EX,US,Engineer
Data Engineer,160000,,EX,US,Engineer
Research Scientist,248100,,EX,US,Scientist
Research Scientist,145900,,EX,US,Scientist
Data Science Practitioner,170200,,EX,US,Other
Data Science Practitioner,83900,,EX,US,Other
Analytics Engineer,100000,,EX,US,Engineer
Analytics Engineer,75000,,EX,US,Engineer
Data Scientist,166000,,EX,GB,Scientist
Data Scientist,90000,,EX,GB,Scientist
Data Scientist,160000,,EX,US,Scientist
Data Scientist,94100,,EX,US,Scientist
Machine Learning Engineer,226600,,EX,US,Engineer
Machine Learning Engineer,140100,,EX,US,Engineer
Data Scientist,247600,,EX,US,Scientist
Data Scientist,127300,,EX,US,Scientist
Applied Scientist,222200,,EX,US,Scientist
Applied Scientist,136000,,EX,US,Scientist
Applied Scientist,260000,,EX,US,Scientist
Applied Scientist,136000,,EX,US,Scientist
